result,rival_0_wins,rival_0_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience,ally_0_wins,ally_0_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,ally_1_wins,ally_1_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,main_player_win,main_player_losses,main_player_tier,main_player_league_points,main_player_champion_level,main_player_champion_experience,ally_2_wins,ally_2_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,ally_3_wins,ally_3_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience
0,10,32,IRON_IV,20,3,875,26,36,BRONZE_IV,15,3,790,115,135,SILVER_IV,65,4,1175,117,109,BRONZE_II,62,2,647,13,16,SILVER_II,69,2,526,19,20,BRONZE_II,75,3,845,126,100,SILVER_II,75,1,0,11,10,BRONZE_II,40,2,568,6,6,BRONZE_III,55,3,833,184,195,BRONZE_IV,0,2,508
0,14,16,BRONZE_II,64,17,17100,66,79,SILVER_IV,0,15,13319,9,6,BRONZE_II,97,17,18012,21,13,SILVER_IV,75,15,13781,21,13,SILVER_IV,75,14,11537,19,20,BRONZE_II,75,14,11812,27,21,SILVER_III,63,14,11771,26,20,BRONZE_I,65,16,14839,6,6,BRONZE_III,55,12,8968,7,3,BRONZE_III,99,14,12952
0,9,3,SILVER_III,61,15,14254,21,9,SILVER_II,1,14,12753,141,132,SILVER_III,3,15,13445,192,182,GOLD_IV,26,13,11148,192,182,GOLD_IV,26,12,9521,192,182,GOLD_IV,26,13,10658,42,37,SILVER_II,29,11,8272,69,68,SILVER_I,66,14,12058,6,6,BRONZE_III,55,10,6815,21,20,SILVER_II,15,12,8625
0,164,141,PLATINUM_IV,46,15,14013,9,14,BRONZE_I,61,15,13254,219,196,GOLD_IV,13,16,15465,24,18,GOLD_IV,69,14,11792,314,310,BRONZE_I,39,13,10591,24,23,SILVER_III,94,14,12522,18,25,BRONZE_I,12,12,8862,48,71,BRONZE_II,33,13,11297,6,6,BRONZE_III,55,12,9262,42,37,SILVER_II,29,12,9524
1,34,45,BRONZE_II,62,12,9144,47,48,SILVER_II,35,12,9039,13,17,SILVER_IV,23,14,11904,30,23,SILVER_III,78,13,11081,26,28,SILVER_II,74,11,7456,15,11,SILVER_II,51,15,13976,83,87,SILVER_IV,47,14,12604,12,16,SILVER_IV,5,13,10795,6,6,BRONZE_III,55,14,12065,42,37,SILVER_II,29,12,9571
1,51,57,IRON_II,64,18,20585,50,52,BRONZE_I,90,18,22760,229,247,BRONZE_IV,0,18,19390,73,92,BRONZE_IV,0,18,20253,59,74,BRONZE_II,76,18,20061,78,76,BRONZE_III,47,18,23195,18,23,IRON_II,67,18,21473,126,110,BRONZE_III,74,18,25389,41,35,SILVER_IV,60,18,21405,263,317,BRONZE_II,0,18,23374
1,492,497,SILVER_IV,0,14,12212,252,275,BRONZE_III,0,12,9173,129,129,BRONZE_II,0,11,7518,228,246,BRONZE_IV,0,13,10078,58,59,BRONZE_III,61,11,7843,78,76,BRONZE_III,47,14,12842,244,229,SILVER_III,29,12,9551,181,200,BRONZE_II,0,14,12732,45,62,BRONZE_III,0,13,11400,386,395,BRONZE_II,64,11,8521
0,149,134,SILVER_III,76,17,17371,300,269,BRONZE_II,32,17,17172,17,37,BRONZE_IV,0,16,16446,419,412,SILVER_IV,7,15,13452,331,347,SILVER_IV,23,16,15337,78,76,BRONZE_III,47,16,15375,188,176,SILVER_III,14,16,14943,434,455,SILVER_IV,0,15,14171,288,309,BRONZE_IV,53,14,12408,173,157,BRONZE_III,53,13,10753
1,20,15,SILVER_IV,59,14,12032,6,10,IRON_I,81,12,9034,123,142,BRONZE_IV,25,12,9936,15,14,BRONZE_III,0,11,8403,96,113,BRONZE_III,90,11,8498,78,76,BRONZE_III,47,13,10093,38,29,BRONZE_I,0,12,9619,24,25,SILVER_IV,15,13,10392,125,139,SILVER_IV,9,13,10020,343,330,SILVER_III,29,11,8211
0,158,98,PLATINUM_IV,42,17,16493,81,95,BRONZE_IV,4,13,10968,30,44,BRONZE_IV,46,13,10899,133,123,BRONZE_II,38,14,11747,59,54,BRONZE_III,63,14,11843,78,76,BRONZE_III,47,12,9566,492,497,SILVER_IV,0,14,11653,477,476,SILVER_IV,61,17,16919,100,126,BRONZE_IV,44,12,8950,360,341,SILVER_IV,0,11,8289
0,190,211,BRONZE_II,60,17,16544,406,385,SILVER_IV,28,15,13416,297,296,BRONZE_II,69,16,14878,181,163,BRONZE_II,77,16,14826,181,163,BRONZE_II,77,13,10850,78,76,BRONZE_III,47,11,8529,230,197,SILVER_IV,6,13,10131,144,129,BRONZE_II,29,15,14617,85,76,BRONZE_III,76,14,12906,27,41,BRONZE_III,0,13,10699
1,127,126,BRONZE_III,75,18,20275,103,126,BRONZE_II,57,17,16789,429,407,BRONZE_III,16,17,17030,196,187,SILVER_III,43,15,13883,406,392,SILVER_IV,11,15,14551,78,76,BRONZE_III,47,18,19219,139,146,BRONZE_III,60,16,15469,93,112,SILVER_IV,0,18,20026,223,213,BRONZE_III,83,18,21344,138,151,BRONZE_III,75,17,17794
0,12,17,BRONZE_III,43,15,14153,148,113,SILVER_III,41,14,12281,210,180,SILVER_IV,16,14,12246,42,70,IRON_II,58,13,10259,41,38,SILVER_IV,95,12,8854,50,39,BRONZE_I,90,17,17369,81,80,BRONZE_III,6,14,12374,188,194,BRONZE_I,27,14,12414,62,74,SILVER_IV,44,15,14505,189,208,SILVER_IV,67,13,10167
0,12,17,BRONZE_III,43,12,9714,148,113,SILVER_III,41,11,7897,52,62,SILVER_III,59,12,9507,207,190,SILVER_III,51,11,8555,347,381,BRONZE_II,37,10,7060,39,53,BRONZE_II,68,14,12868,206,197,SILVER_IV,88,14,12198,107,133,SILVER_II,15,14,11729,394,398,SILVER_III,14,13,10638,136,143,SILVER_III,43,12,9136
0,12,17,BRONZE_III,43,15,13954,148,113,SILVER_III,41,15,13410,401,367,BRONZE_II,64,14,12848,101,91,SILVER_IV,55,14,11844,31,71,BRONZE_III,30,13,10786,95,80,SILVER_IV,0,16,16208,15,25,BRONZE_I,17,15,14218,317,279,GOLD_IV,1,16,15395,53,54,SILVER_IV,84,16,14793,304,229,GOLD_IV,11,15,13891
0,12,17,BRONZE_III,43,14,12945,148,113,SILVER_III,41,17,17014,27,35,BRONZE_I,37,14,12298,80,86,SILVER_III,4,14,12418,92,99,BRONZE_II,63,14,12377,217,234,SILVER_IV,28,17,17871,158,158,BRONZE_II,47,17,16854,155,127,SILVER_IV,71,16,16048,23,24,SILVER_IV,0,16,16078,362,334,SILVER_IV,0,16,16097
0,12,17,BRONZE_III,43,17,17002,79,80,BRONZE_II,99,17,18069,158,163,BRONZE_II,44,17,17441,32,41,BRONZE_II,16,15,13294,364,372,BRONZE_II,0,15,13550,396,403,BRONZE_I,70,18,19213,107,112,SILVER_IV,13,16,15800,139,173,BRONZE_III,90,17,18172,71,68,BRONZE_II,77,18,19799,51,43,BRONZE_I,26,16,15683
1,12,17,BRONZE_III,43,15,13875,54,61,BRONZE_III,33,14,11448,172,170,SILVER_IV,20,13,10056,245,238,SILVER_IV,0,12,9472,38,33,BRONZE_I,24,13,10850,7,18,IRON_II,75,11,8360,55,64,BRONZE_I,52,11,7544,56,54,BRONZE_II,76,13,10077,120,133,BRONZE_II,30,12,9881,188,189,BRONZE_III,66,10,6560
1,12,17,BRONZE_III,43,17,17520,24,34,BRONZE_I,17,18,22672,69,63,BRONZE_I,58,18,23728,79,77,SILVER_III,0,18,19946,148,113,SILVER_III,41,16,15512,13,19,BRONZE_IV,24,17,16588,226,206,SILVER_IV,0,18,19755,10,18,BRONZE_II,49,17,17791,182,179,SILVER_II,40,18,19581,130,182,BRONZE_II,75,18,18709
0,6,4,BRONZE_IV,72,18,20625,210,204,BRONZE_IV,78,18,20438,7,13,BRONZE_II,0,17,18332,118,135,IRON_I,44,18,18840,245,238,BRONZE_III,12,16,15629,95,126,BRONZE_III,58,17,17601,22,30,BRONZE_III,66,17,17974,219,229,BRONZE_I,0,18,18772,170,180,SILVER_IV,0,15,13725,105,103,BRONZE_IV,15,17,16995
0,187,203,BRONZE_III,50,15,14129,126,144,BRONZE_II,36,17,17089,278,265,BRONZE_II,59,18,18382,409,404,BRONZE_I,1,17,16735,153,151,BRONZE_II,84,16,14986,95,126,BRONZE_III,58,17,16913,41,50,BRONZE_II,67,15,13485,351,345,BRONZE_II,6,16,14885,61,78,BRONZE_III,19,14,12744,170,182,BRONZE_III,64,13,10937
1,150,161,BRONZE_II,9,18,19612,275,267,BRONZE_I,41,15,14355,210,213,BRONZE_III,87,16,15992,359,334,BRONZE_I,30,16,16112,29,31,BRONZE_III,51,13,11204,95,126,BRONZE_III,58,18,19132,200,225,BRONZE_I,33,16,15137,193,189,BRONZE_IV,70,18,18726,164,173,SILVER_IV,0,17,17167,102,115,SILVER_IV,0,15,14640
1,429,440,BRONZE_II,27,12,9611,335,324,BRONZE_III,43,9,5836,83,70,BRONZE_II,82,11,7365,152,165,BRONZE_III,60,11,7375,235,256,BRONZE_III,11,9,5313,95,126,BRONZE_III,58,14,12025,26,23,BRONZE_III,82,11,8208,173,209,BRONZE_II,92,13,10453,56,51,BRONZE_II,24,12,8599,289,267,BRONZE_II,42,11,8380
0,289,267,BRONZE_II,42,17,16972,289,267,BRONZE_II,42,16,15267,22,29,BRONZE_I,32,17,18231,282,289,BRONZE_IV,0,15,14217,282,289,BRONZE_IV,0,14,12884,95,126,BRONZE_III,58,16,14807,282,289,BRONZE_IV,0,16,15581,70,86,BRONZE_II,29,16,16157,47,65,BRONZE_IV,0,14,12840,8,10,BRONZE_II,73,13,10298
1,176,174,BRONZE_III,76,16,16291,141,151,BRONZE_II,49,17,18224,66,93,BRONZE_II,25,16,15526,515,525,BRONZE_I,44,15,13522,94,110,BRONZE_III,17,15,13953,95,126,BRONZE_III,58,18,20029,29,38,BRONZE_II,0,17,17449,74,69,BRONZE_III,43,15,13556,175,171,BRONZE_II,0,16,14860,221,219,BRONZE_II,35,16,16020
0,179,191,BRONZE_III,73,17,17952,16,21,BRONZE_III,58,14,12162,220,228,BRONZE_III,75,14,12657,71,94,BRONZE_II,22,14,12556,123,121,BRONZE_III,34,13,10707,95,126,BRONZE_III,58,17,16841,34,35,IRON_I,51,12,9087,9,18,BRONZE_III,72,14,12073,16,34,BRONZE_IV,0,12,9598,90,91,BRONZE_II,0,13,9973
0,18,17,SILVER_IV,54,17,16802,13,13,SILVER_IV,38,17,16894,19,30,SILVER_IV,42,17,17512,42,39,SILVER_IV,60,15,14607,14,17,BRONZE_I,58,14,12140,89,99,BRONZE_III,34,16,15478,62,56,SILVER_II,26,13,10267,40,40,SILVER_IV,67,15,13240,5,5,BRONZE_III,25,14,12180,61,50,SILVER_I,30,12,8833
0,6,8,BRONZE_II,20,14,12045,3,8,BRONZE_IV,34,12,8798,15,11,SILVER_IV,19,14,12634,9,10,BRONZE_I,0,12,8928,86,100,SILVER_IV,91,13,10109,61,50,SILVER_I,30,12,9599,9,14,BRONZE_II,28,12,8928,10,9,BRONZE_I,28,10,6620,5,5,BRONZE_III,25,12,9933,10,9,BRONZE_I,28,10,7156
0,24,29,SILVER_IV,27,9,5154,71,64,SILVER_I,31,7,3942,71,64,SILVER_I,31,7,3678,11,9,BRONZE_I,35,7,3891,12,16,BRONZE_II,75,7,3223,12,16,BRONZE_II,75,6,2818,97,99,BRONZE_III,1,8,4448,97,99,BRONZE_III,1,3,997,5,5,BRONZE_III,25,7,3453,4,9,BRONZE_III,55,6,3020
0,94,97,SILVER_II,7,18,20528,24,34,GOLD_IV,66,18,18373,119,107,GOLD_IV,54,18,23157,244,228,GOLD_IV,75,18,19044,113,95,SILVER_III,0,16,14819,69,67,GOLD_IV,16,18,20351,62,56,SILVER_II,26,17,17837,21,17,SILVER_II,75,18,19349,5,5,BRONZE_III,25,18,21170,68,79,BRONZE_I,25,15,14198
1,58,56,SILVER_I,2,18,27497,42,43,SILVER_IV,85,18,21218,60,81,SILVER_III,46,18,23739,105,61,GOLD_II,54,18,23310,8,10,BRONZE_I,55,17,18058,19,37,BRONZE_I,0,18,23661,62,56,SILVER_II,26,18,22277,67,74,SILVER_III,59,18,24002,5,5,BRONZE_III,25,18,21244,52,61,SILVER_IV,71,17,16602
0,19,22,SILVER_IV,37,14,11567,69,61,GOLD_III,34,11,8398,69,67,GOLD_IV,38,14,11656,77,72,SILVER_I,29,13,11185,115,135,SILVER_IV,15,11,8529,35,31,SILVER_I,29,12,9030,62,56,SILVER_II,26,11,8320,13,11,BRONZE_III,75,11,7354,5,5,BRONZE_III,25,11,8030,14,19,BRONZE_II,77,9,5969
1,9,15,BRONZE_I,24,15,13717,193,182,GOLD_IV,1,14,11559,12,13,SILVER_IV,39,14,12369,28,42,SILVER_IV,1,12,9287,8,7,BRONZE_II,75,11,8165,62,56,SILVER_II,26,16,15729,165,185,SILVER_IV,37,14,12391,15,20,BRONZE_I,80,13,10134,5,5,BRONZE_III,25,14,12572,42,41,SILVER_II,66,14,11862
0,408,411,SILVER_I,54,14,12296,193,180,SILVER_II,17,14,11807,79,63,SILVER_II,71,13,11311,192,202,SILVER_IV,29,12,9609,191,205,SILVER_IV,14,12,8846,6,13,BRONZE_III,56,10,7147,85,77,GOLD_IV,0,10,6996,173,171,SILVER_III,0,11,7769,578,579,SILVER_II,36,12,9739,120,137,SILVER_IV,57,10,6625
0,162,174,SILVER_IV,14,18,22899,150,161,SILVER_IV,67,17,18088,161,157,GOLD_IV,0,18,20164,97,106,SILVER_III,0,16,16459,125,129,SILVER_IV,76,15,14687,6,13,BRONZE_III,56,15,14038,85,77,GOLD_IV,0,16,15158,319,307,GOLD_IV,0,18,19983,212,190,SILVER_I,44,16,15043,122,108,GOLD_II,78,14,11808
1,79,82,SILVER_I,11,18,25485,67,67,BRONZE_I,31,17,17800,384,384,SILVER_IV,16,18,22892,155,163,SILVER_IV,56,17,16802,31,30,BRONZE_I,77,15,13082,6,13,BRONZE_III,56,18,19187,85,77,GOLD_IV,0,18,27268,187,184,SILVER_I,76,18,24927,45,43,SILVER_IV,17,18,24866,155,148,SILVER_IV,0,18,21235
0,129,130,SILVER_III,21,15,13582,88,73,SILVER_I,68,13,10607,47,42,SILVER_I,3,14,12105,108,122,SILVER_IV,36,13,10442,383,377,GOLD_III,13,11,7476,6,13,BRONZE_III,56,12,9262,85,77,GOLD_IV,0,12,8952,101,106,SILVER_II,26,12,9662,147,163,SILVER_IV,77,11,7822,168,161,SILVER_III,39,11,7420
0,34,42,SILVER_IV,16,17,17164,168,166,SILVER_IV,12,17,17161,119,101,SILVER_II,33,18,18560,145,147,SILVER_I,11,17,17640,169,160,SILVER_III,20,17,16558,6,13,BRONZE_III,56,17,16941,85,77,GOLD_IV,0,16,15926,158,161,GOLD_IV,0,18,19444,57,69,SILVER_IV,72,16,15037,123,129,SILVER_III,63,14,12103
0,37,33,SILVER_II,2,17,16594,37,33,SILVER_II,2,16,14790,33,42,SILVER_IV,19,15,14137,256,255,GOLD_IV,0,15,13939,76,62,SILVER_IV,0,14,12403,6,13,BRONZE_III,56,16,15327,85,77,GOLD_IV,0,15,13349,12,3,GOLD_II,40,17,17090,8,6,BRONZE_I,7,14,12800,32,18,SILVER_I,77,14,12419
0,203,205,SILVER_III,0,15,14430,749,753,SILVER_II,50,14,12562,163,171,SILVER_III,1,12,9320,377,360,GOLD_III,75,13,10445,340,308,SILVER_II,62,13,10185,6,13,BRONZE_III,56,11,7768,85,77,GOLD_IV,0,13,10241,219,227,SILVER_IV,69,12,9193,145,135,SILVER_II,61,14,12211,163,166,SILVER_IV,64,11,8035
0,32,43,BRONZE_II,30,15,13525,25,36,BRONZE_II,29,15,14135,25,36,BRONZE_II,29,14,11526,15,12,BRONZE_III,5,13,10158,15,11,BRONZE_III,9,13,10535,26,20,BRONZE_III,89,16,16288,32,33,BRONZE_II,0,15,14495,14,10,BRONZE_I,25,17,17018,8,6,BRONZE_III,75,15,14315,56,51,SILVER_IV,16,13,11198
1,47,46,BRONZE_III,54,15,13213,9,18,BRONZE_IV,22,13,10800,30,42,BRONZE_III,89,13,11185,15,12,BRONZE_III,5,13,10202,15,11,BRONZE_III,9,12,9602,106,137,IRON_I,75,14,12009,40,60,BRONZE_IV,0,12,8744,40,60,BRONZE_IV,0,12,9139,167,167,BRONZE_IV,91,11,8225,59,55,BRONZE_I,78,11,8130
1,73,81,BRONZE_II,51,18,21023,245,262,BRONZE_IV,57,18,22653,386,398,SILVER_IV,0,18,23383,15,12,BRONZE_III,5,18,18778,15,11,BRONZE_III,9,17,17710,31,37,BRONZE_III,0,16,16235,31,37,BRONZE_III,0,17,17185,159,160,BRONZE_IV,14,15,14690,197,204,SILVER_IV,19,15,14197,81,79,BRONZE_I,29,16,15225
0,58,62,SILVER_IV,6,16,16240,27,36,BRONZE_IV,25,13,10866,46,49,IRON_I,57,14,12961,15,12,BRONZE_III,5,13,10659,15,11,BRONZE_III,9,12,9319,90,92,BRONZE_II,75,16,16174,125,137,BRONZE_II,19,15,13622,43,76,BRONZE_IV,0,15,13854,74,78,SILVER_IV,45,16,14783,52,55,BRONZE_II,59,14,12936
1,34,37,BRONZE_II,11,16,16395,157,160,BRONZE_III,75,16,14811,91,100,BRONZE_IV,84,15,14463,15,12,BRONZE_III,5,13,11390,15,11,BRONZE_III,9,14,12413,2,9,IRON_II,86,15,14236,33,38,BRONZE_IV,80,14,11544,172,169,BRONZE_II,21,14,12489,359,388,BRONZE_III,50,13,10454,15,49,IRON_II,19,13,10260
0,40,47,BRONZE_III,26,15,13626,22,30,BRONZE_III,85,15,13924,5,11,BRONZE_IV,85,15,13592,15,12,BRONZE_III,5,14,11624,15,11,BRONZE_III,9,12,9307,49,59,BRONZE_II,0,17,17888,228,174,SILVER_IV,21,16,15833,9,6,SILVER_IV,1,16,15980,17,16,BRONZE_I,100,15,14253,23,18,BRONZE_III,42,15,13670
0,305,302,SILVER_IV,0,13,11381,8,12,BRONZE_III,60,12,8950,18,21,IRON_I,40,13,10559,15,12,BRONZE_III,5,11,7578,15,11,BRONZE_III,9,11,8166,15,11,BRONZE_III,9,15,13642,8,11,BRONZE_IV,38,14,12364,32,26,BRONZE_I,16,13,10492,264,253,BRONZE_II,2,14,12637,39,40,BRONZE_I,100,12,9056
0,6,9,BRONZE_II,19,13,10167,42,57,BRONZE_IV,54,13,10038,42,57,BRONZE_IV,54,14,11733,33,23,GOLD_IV,1,12,9371,148,142,BRONZE_I,27,12,8976,9,13,BRONZE_III,75,13,11428,20,32,BRONZE_II,5,11,8426,220,152,SILVER_IV,75,13,10661,129,140,BRONZE_IV,95,9,5963,129,140,BRONZE_IV,95,9,6064
1,129,140,BRONZE_IV,95,14,11506,9,14,IRON_I,61,12,9316,22,43,BRONZE_IV,15,12,8953,19,24,BRONZE_II,28,12,8713,19,21,SILVER_IV,1,13,9979,9,13,BRONZE_III,75,12,9485,19,21,SILVER_IV,1,14,12146,19,21,SILVER_IV,1,12,9363,37,33,GOLD_III,16,14,12614,9,13,BRONZE_III,75,13,11374
1,14,21,BRONZE_I,2,14,12665,14,21,BRONZE_I,2,13,10929,14,21,BRONZE_I,2,13,10667,91,69,PLATINUM_IV,30,14,11695,43,35,GOLD_IV,49,13,11165,9,13,BRONZE_III,75,14,12990,9,13,BRONZE_III,75,15,14518,37,33,GOLD_III,16,17,16989,37,33,GOLD_III,16,15,14248,9,13,BRONZE_III,75,14,12993
0,31,27,SILVER_IV,36,16,15674,29,11,GOLD_II,27,16,15962,7,5,SILVER_IV,1,16,15572,13,15,BRONZE_I,64,13,11168,25,10,GOLD_IV,22,14,12380,9,13,BRONZE_III,75,13,11247,9,13,BRONZE_III,75,15,14155,9,16,BRONZE_I,46,18,20736,29,19,GOLD_IV,52,16,15128,64,53,SILVER_III,64,15,13520
1,36,40,SILVER_II,43,15,13970,36,40,SILVER_II,43,14,12837,36,40,SILVER_II,43,14,12789,23,17,SILVER_I,58,14,12197,23,17,SILVER_I,58,13,11078,9,13,BRONZE_III,75,15,14481,9,13,BRONZE_III,75,16,15950,9,13,BRONZE_III,75,16,14700,33,27,SILVER_I,29,15,14538,7,6,BRONZE_II,85,14,11849
1,198,188,SILVER_IV,0,17,16550,198,188,SILVER_IV,0,18,19837,603,592,BRONZE_IV,5,16,15878,218,218,BRONZE_II,3,16,15297,226,237,IRON_II,7,14,12680,9,13,BRONZE_III,75,18,21155,107,127,IRON_II,98,17,18194,190,194,BRONZE_III,10,17,18046,108,108,IRON_II,10,16,16060,51,46,IRON_I,8,16,14868
0,782,812,BRONZE_III,89,16,15433,21,34,BRONZE_II,42,16,15818,21,34,BRONZE_II,42,13,10299,21,34,BRONZE_II,42,18,19229,42,48,SILVER_IV,0,15,13211,9,13,BRONZE_III,75,15,14534,9,13,BRONZE_III,75,13,11165,18,14,SILVER_IV,46,16,15589,6,8,BRONZE_III,39,14,11502,39,55,BRONZE_I,0,12,9437
0,31,33,BRONZE_III,64,13,10308,25,48,BRONZE_IV,28,13,10118,7,11,BRONZE_IV,5,14,11845,36,36,BRONZE_II,75,12,8879,23,28,SILVER_III,31,12,9020,22,23,BRONZE_II,6,14,11861,5,12,IRON_I,43,13,11267,16,10,SILVER_II,21,14,12690,99,89,BRONZE_III,38,12,9199,11,12,BRONZE_I,20,12,8766
1,31,33,BRONZE_III,64,13,9964,120,134,BRONZE_I,0,12,8677,291,239,BRONZE_II,46,11,8269,44,56,BRONZE_I,46,11,7526,18,20,BRONZE_IV,94,10,6174,156,129,BRONZE_I,55,11,8314,21,15,BRONZE_I,17,8,4932,75,99,BRONZE_II,91,9,5511,114,135,BRONZE_III,69,9,5819,76,74,BRONZE_II,4,9,5784
0,31,33,BRONZE_III,64,17,16872,49,56,BRONZE_II,16,16,14862,86,96,BRONZE_II,90,15,14207,66,64,BRONZE_II,49,15,13287,44,52,BRONZE_II,3,15,13327,140,132,BRONZE_II,33,18,18409,85,112,BRONZE_I,26,17,16938,253,266,BRONZE_II,88,18,21351,61,76,BRONZE_I,43,15,14331,352,355,SILVER_IV,68,16,15499
1,31,33,BRONZE_III,64,17,18091,7,4,BRONZE_IV,81,16,15359,8,14,BRONZE_IV,13,17,17189,9,6,BRONZE_II,18,15,13618,19,18,BRONZE_III,72,14,12467,23,31,BRONZE_III,19,15,14260,233,239,BRONZE_II,15,16,15759,61,67,SILVER_IV,8,15,13598,14,24,BRONZE_II,8,14,12927,20,28,BRONZE_III,30,14,12695
0,31,33,BRONZE_III,64,18,20180,44,59,BRONZE_III,76,15,13136,74,87,BRONZE_II,23,18,18405,120,115,SILVER_IV,52,16,15195,30,38,BRONZE_III,67,13,10647,30,34,BRONZE_I,27,17,17153,62,58,BRONZE_I,46,17,17939,125,106,BRONZE_IV,14,18,20289,105,81,BRONZE_III,94,17,16491,71,83,BRONZE_II,93,14,12477
0,31,33,BRONZE_III,64,14,11689,158,188,BRONZE_IV,81,11,8198,185,189,BRONZE_III,51,11,8562,312,311,SILVER_IV,14,11,7891,75,72,SILVER_IV,44,10,6771,45,44,BRONZE_I,78,14,11767,27,26,BRONZE_II,75,13,10324,21,35,BRONZE_III,65,14,12659,59,65,BRONZE_II,75,13,10997,61,66,BRONZE_I,0,11,7948
0,31,33,BRONZE_III,64,16,15303,452,457,BRONZE_II,67,14,12361,222,200,SILVER_III,19,16,16375,337,316,SILVER_III,41,13,10206,73,95,BRONZE_IV,76,12,9114,140,146,BRONZE_II,91,16,15368,401,363,SILVER_II,1,16,15106,164,171,BRONZE_II,36,15,14631,603,564,SILVER_IV,39,16,15112,112,121,BRONZE_III,95,15,13938
0,367,390,BRONZE_I,75,12,8666,110,117,BRONZE_III,45,11,7353,96,98,SILVER_IV,0,12,9750,19,12,BRONZE_III,59,11,8223,16,29,BRONZE_II,9,10,6542,199,141,GOLD_IV,11,15,13077,495,494,BRONZE_I,2,12,9849,217,203,SILVER_IV,74,14,11594,139,132,SILVER_IV,75,11,7991,309,322,BRONZE_II,17,11,7815
1,468,452,BRONZE_III,69,16,15147,197,184,GOLD_III,52,16,14725,119,96,SILVER_II,37,15,13138,19,12,BRONZE_III,59,16,15108,119,96,SILVER_II,58,14,11477,174,157,GOLD_IV,0,15,13331,121,126,SILVER_IV,29,15,13212,210,216,SILVER_IV,15,15,13357,121,133,SILVER_II,0,15,13027,12,12,BRONZE_IV,0,12,9851
0,252,218,SILVER_III,49,14,12408,44,39,IRON_I,54,15,14240,58,80,BRONZE_IV,48,14,12377,19,12,BRONZE_III,59,15,13077,159,178,IRON_I,38,13,10275,209,211,IRON_III,75,16,15382,76,89,BRONZE_IV,0,14,12333,44,46,SILVER_IV,48,16,14847,64,74,SILVER_IV,34,15,14575,160,146,SILVER_IV,25,14,11855
0,117,115,BRONZE_II,92,11,7893,180,176,SILVER_IV,33,4,1515,101,96,SILVER_IV,25,10,6349,19,12,BRONZE_III,59,10,6661,32,34,BRONZE_II,0,9,5268,205,219,SILVER_IV,20,13,10400,244,202,GOLD_IV,20,10,7115,394,387,SILVER_IV,43,10,6538,37,44,SILVER_III,50,11,8386,80,73,BRONZE_II,14,10,6579
1,184,151,SILVER_IV,45,18,23772,231,218,SILVER_IV,1,18,19563,526,516,SILVER_IV,5,18,20146,19,12,BRONZE_III,59,18,22647,216,241,BRONZE_III,53,17,16846,313,312,SILVER_IV,0,18,20583,313,309,BRONZE_IV,4,17,17716,136,125,SILVER_I,1,16,15089,329,301,SILVER_III,45,16,14756,213,233,BRONZE_IV,37,17,16769
1,83,80,SILVER_II,1,14,12325,82,74,SILVER_III,43,15,14333,192,170,SILVER_IV,29,14,11522,19,12,BRONZE_III,59,14,12536,157,129,GOLD_IV,38,12,9302,72,79,SILVER_IV,83,14,11821,13,17,IRON_I,3,11,7586,23,21,BRONZE_I,31,13,11143,21,27,BRONZE_I,64,12,9237,3,7,IRON_I,44,12,9008
0,98,117,BRONZE_III,28,2,511,303,294,SILVER_IV,57,3,845,63,48,GOLD_I,24,3,660,19,12,BRONZE_III,59,1,0,72,48,GOLD_II,54,2,622,189,194,SILVER_IV,36,3,1029,60,79,BRONZE_III,41,3,728,46,43,BRONZE_II,76,3,1116,156,154,SILVER_III,45,2,545,45,44,BRONZE_II,92,2,545
0,51,55,BRONZE_III,13,12,8781,210,180,SILVER_IV,16,12,9179,57,72,BRONZE_IV,0,9,5308,294,309,BRONZE_I,28,10,6296,108,137,IRON_III,66,9,5803,219,220,BRONZE_I,29,13,10580,51,59,BRONZE_III,79,10,6616,75,97,BRONZE_IV,21,11,7339,169,199,IRON_III,13,10,6275,171,166,BRONZE_II,3,10,6396
0,51,55,BRONZE_III,13,18,19066,217,199,SILVER_III,31,13,10265,171,191,SILVER_III,24,15,13442,184,162,BRONZE_III,32,13,9965,265,258,BRONZE_I,0,13,10601,136,131,BRONZE_III,24,16,15002,627,610,SILVER_IV,59,17,17212,186,199,BRONZE_II,33,18,18458,380,373,BRONZE_II,2,16,16373,153,169,BRONZE_III,3,16,15637
